date,month,day,year,maxTemp,meanTemp,minTemp
1/30/13,1,30,2013,44,33,21
1/31/13,1,31,2013,21,14,6
2/1/13,2,1,2013,14,7,0
2/2/13,2,2,2013,23,16,8
2/3/13,2,3,2013,21,15,9
2/4/13,2,4,2013,28,21,13
2/5/13,2,5,2013,34,20,6
2/6/13,2,6,2013,36,24,11
2/7/13,2,7,2013,34,33,31
2/8/13,2,8,2013,33,28,23
2/9/13,2,9,2013,32,26,20
2/10/13,2,10,2013,49,40,30
2/11/13,2,11,2013,45,37,29
2/12/13,2,12,2013,29,25,21
2/13/13,2,13,2013,44,32,19
2/14/13,2,14,2013,39,36,33
2/15/13,2,15,2013,33,27,20
2/16/13,2,16,2013,20,16,12
2/17/13,2,17,2013,30,20,9
2/18/13,2,18,2013,52,40,27
2/19/13,2,19,2013,30,21,12
2/20/13,2,20,2013,24,16,8
2/21/13,2,21,2013,32,26,19
2/22/13,2,22,2013,34,29,24
2/23/13,2,23,2013,28,25,22
2/24/13,2,24,2013,39,28,17
2/25/13,2,25,2013,43,32,20
2/26/13,2,26,2013,36,34,32
2/27/13,2,27,2013,34,33,32
2/28/13,2,28,2013,35,31,27
3/1/13,3,1,2013,30,28,25
3/2/13,3,2,2013,31,24,17
3/3/13,3,3,2013,34,25,15
3/4/13,3,4,2013,34,26,18
3/5/13,3,5,2013,33,31,29
3/6/13,3,6,2013,34,31,28
3/7/13,3,7,2013,40,33,26
3/8/13,3,8,2013,40,30,19
3/9/13,3,9,2013,44,37,30
3/10/13,3,10,2013,51,45,39
3/11/13,3,11,2013,48,41,33
3/12/13,3,12,2013,37,32,26
3/13/13,3,13,2013,33,28,22
3/14/13,3,14,2013,37,30,23
3/15/13,3,15,2013,41,36,30
3/16/13,3,16,2013,35,33,30
3/17/13,3,17,2013,35,31,26
3/18/13,3,18,2013,35,28,21
3/19/13,3,19,2013,32,25,17
3/20/13,3,20,2013,25,20,14
3/21/13,3,21,2013,33,24,14
3/22/13,3,22,2013,41,31,20
3/23/13,3,23,2013,41,33,25
3/24/13,3,24,2013,37,35,32
3/25/13,3,25,2013,38,35,32
3/26/13,3,26,2013,43,36,29
3/27/13,3,27,2013,42,37,31
3/28/13,3,28,2013,51,40,28
3/29/13,3,29,2013,55,44,32
3/30/13,3,30,2013,59,44,28
3/31/13,3,31,2013,59,48,36
4/1/13,4,1,2013,41,35,29
4/2/13,4,2,2013,45,35,25
4/3/13,4,3,2013,44,35,25
4/4/13,4,4,2013,58,42,25
4/5/13,4,5,2013,45,41,36
4/6/13,4,6,2013,70,53,36
4/7/13,4,7,2013,59,50,40
4/8/13,4,8,2013,64,53,41
4/9/13,4,9,2013,55,47,39
4/10/13,4,10,2013,41,40,38
4/11/13,4,11,2013,46,42,38
4/12/13,4,12,2013,45,41,37
4/13/13,4,13,2013,45,40,34
4/14/13,4,14,2013,69,54,38
4/15/13,4,15,2013,66,55,44
4/16/13,4,16,2013,58,49,40
4/17/13,4,17,2013,49,46,42
4/18/13,4,18,2013,63,51,39
4/19/13,4,19,2013,40,37,33
4/20/13,4,20,2013,47,39,31
4/21/13,4,21,2013,54,42,29
4/22/13,4,22,2013,67,53,38
4/23/13,4,23,2013,59,49,38
4/24/13,4,24,2013,50,44,37
4/25/13,4,25,2013,51,45,38
4/26/13,4,26,2013,67,51,34
4/27/13,4,27,2013,68,56,43
4/28/13,4,28,2013,65,57,49
4/29/13,4,29,2013,74,61,47
4/30/13,4,30,2013,85,73,61
5/1/13,5,1,2013,84,70,56
5/2/13,5,2,2013,55,49,42
5/3/13,5,3,2013,48,44,40
5/4/13,5,4,2013,71,60,48
5/5/13,5,5,2013,69,59,48
5/6/13,5,6,2013,71,61,50
5/7/13,5,7,2013,75,62,48
5/8/13,5,8,2013,79,64,48
5/9/13,5,9,2013,75,61,46
5/10/13,5,10,2013,47,46,44
5/11/13,5,11,2013,60,52,43
5/12/13,5,12,2013,55,46,37
5/13/13,5,13,2013,64,50,36
5/14/13,5,14,2013,91,71,50
5/15/13,5,15,2013,84,72,60
5/16/13,5,16,2013,83,68,53
5/17/13,5,17,2013,70,63,55
5/18/13,5,18,2013,80,68,56
5/19/13,5,19,2013,86,72,58
5/20/13,5,20,2013,89,77,65
5/21/13,5,21,2013,81,73,64
5/22/13,5,22,2013,73,63,52
5/23/13,5,23,2013,54,48,42
5/24/13,5,24,2013,57,49,41
5/25/13,5,25,2013,57,51,44
5/26/13,5,26,2013,68,56,44
5/27/13,5,27,2013,62,58,53
5/28/13,5,28,2013,76,66,56
5/29/13,5,29,2013,84,74,64
5/30/13,5,30,2013,83,74,64
5/31/13,5,31,2013,77,71,64
6/1/13,6,1,2013,76,70,63
6/2/13,6,2,2013,63,53,43
6/3/13,6,3,2013,68,56,43
6/4/13,6,4,2013,72,61,50
6/5/13,6,5,2013,73,64,54
6/6/13,6,6,2013,64,58,52
6/7/13,6,7,2013,68,60,52
6/8/13,6,8,2013,74,62,49
6/9/13,6,9,2013,80,68,55
6/10/13,6,10,2013,76,68,60
6/11/13,6,11,2013,83,72,60
6/12/13,6,12,2013,86,75,63
6/13/13,6,13,2013,73,66,58
6/14/13,6,14,2013,78,67,56
6/15/13,6,15,2013,80,69,58
6/16/13,6,16,2013,86,78,69
6/17/13,6,17,2013,88,74,59
6/18/13,6,18,2013,71,64,56
6/19/13,6,19,2013,75,64,53
6/20/13,6,20,2013,86,71,56
6/21/13,6,21,2013,82,75,68
6/22/13,6,22,2013,80,74,67
6/23/13,6,23,2013,87,77,66
6/24/13,6,24,2013,89,78,67
6/25/13,6,25,2013,85,76,67
6/26/13,6,26,2013,80,73,66
6/27/13,6,27,2013,90,77,64
6/28/13,6,28,2013,83,75,67
6/29/13,6,29,2013,72,68,64
6/30/13,6,30,2013,77,70,62
7/1/13,7,1,2013,75,67,59
7/2/13,7,2,2013,68,64,60
7/3/13,7,3,2013,72,66,59
7/4/13,7,4,2013,83,70,56
7/5/13,7,5,2013,86,73,60
7/6/13,7,6,2013,83,74,65
7/7/13,7,7,2013,88,79,70
7/8/13,7,8,2013,86,78,70
7/9/13,7,9,2013,85,79,73
7/10/13,7,10,2013,85,76,66
7/11/13,7,11,2013,81,73,64
7/12/13,7,12,2013,83,71,58
7/13/13,7,13,2013,84,73,62
7/14/13,7,14,2013,88,80,72
7/15/13,7,15,2013,89,80,71
7/16/13,7,16,2013,92,83,73
7/17/13,7,17,2013,94,85,76
7/18/13,7,18,2013,95,86,77
7/19/13,7,19,2013,96,84,71
7/20/13,7,20,2013,89,80,71
7/21/13,7,21,2013,88,78,68
7/22/13,7,22,2013,87,79,71
7/23/13,7,23,2013,78,71,63
7/24/13,7,24,2013,72,66,60
7/25/13,7,25,2013,81,69,57
7/26/13,7,26,2013,70,66,62
7/27/13,7,27,2013,65,60,55
7/28/13,7,28,2013,69,62,54
7/29/13,7,29,2013,76,67,57
7/30/13,7,30,2013,74,66,57
7/31/13,7,31,2013,75,69,62
8/1/13,8,1,2013,81,71,61
8/2/13,8,2,2013,84,73,62
8/3/13,8,3,2013,81,73,64
8/4/13,8,4,2013,75,68,60
8/5/13,8,5,2013,75,67,58
8/6/13,8,6,2013,83,75,67
8/7/13,8,7,2013,89,78,67
8/8/13,8,8,2013,78,72,65
8/9/13,8,9,2013,82,71,59
8/10/13,8,10,2013,81,73,64
8/11/13,8,11,2013,81,71,60
8/12/13,8,12,2013,82,75,67
8/13/13,8,13,2013,70,64,58
8/14/13,8,14,2013,72,64,56
8/15/13,8,15,2013,75,65,55
8/16/13,8,16,2013,82,69,55
8/17/13,8,17,2013,81,69,57
8/18/13,8,18,2013,81,70,59
8/19/13,8,19,2013,85,71,57
8/20/13,8,20,2013,88,77,66
8/21/13,8,21,2013,90,79,68
8/22/13,8,22,2013,78,73,68
8/23/13,8,23,2013,82,72,62
8/24/13,8,24,2013,86,73,60
8/25/13,8,25,2013,89,77,65
8/26/13,8,26,2013,92,81,70
8/27/13,8,27,2013,96,87,77
8/28/13,8,28,2013,83,77,71
8/29/13,8,29,2013,89,78,66
8/30/13,8,30,2013,96,82,67
8/31/13,8,31,2013,78,75,71
9/1/13,9,1,2013,85,75,65
9/2/13,9,2,2013,79,70,60
9/3/13,9,3,2013,77,67,57
9/4/13,9,4,2013,84,72,59
9/5/13,9,5,2013,74,67,59
9/6/13,9,6,2013,86,72,57
9/7/13,9,7,2013,88,77,65
9/8/13,9,8,2013,77,74,71
9/9/13,9,9,2013,94,81,68
9/10/13,9,10,2013,95,86,77
9/11/13,9,11,2013,91,83,75
9/12/13,9,12,2013,82,72,62
9/13/13,9,13,2013,67,60,52
9/14/13,9,14,2013,72,60,47
9/15/13,9,15,2013,62,59,56
9/16/13,9,16,2013,64,58,51
9/17/13,9,17,2013,71,60,49
9/18/13,9,18,2013,81,71,60
9/19/13,9,19,2013,84,77,69
9/20/13,9,20,2013,76,67,58
9/21/13,9,21,2013,67,60,52
9/22/13,9,22,2013,67,58,49
9/23/13,9,23,2013,67,57,46
9/24/13,9,24,2013,70,60,49
9/25/13,9,25,2013,70,61,51
9/26/13,9,26,2013,75,63,50
9/27/13,9,27,2013,81,67,52
9/28/13,9,28,2013,84,70,55
9/29/13,9,29,2013,68,60,51
9/30/13,9,30,2013,74,61,47
10/1/13,10,1,2013,79,71,62
10/2/13,10,2,2013,76,69,62
10/3/13,10,3,2013,78,69,60
10/4/13,10,4,2013,74,70,65
10/5/13,10,5,2013,80,71,61
10/6/13,10,6,2013,64,55,45
10/7/13,10,7,2013,68,57,45
10/8/13,10,8,2013,75,59,43
10/9/13,10,9,2013,71,60,48
10/10/13,10,10,2013,74,60,46
10/11/13,10,11,2013,76,64,51
10/12/13,10,12,2013,73,60,46
10/13/13,10,13,2013,64,54,44
10/14/13,10,14,2013,62,52,42
10/15/13,10,15,2013,64,57,49
10/16/13,10,16,2013,54,51,47
10/17/13,10,17,2013,53,47,40
10/18/13,10,18,2013,50,45,39
10/19/13,10,19,2013,54,48,42
10/20/13,10,20,2013,61,49,36
10/21/13,10,21,2013,55,44,33
10/22/13,10,22,2013,42,36,29
10/23/13,10,23,2013,46,39,32
10/24/13,10,24,2013,44,38,31
10/25/13,10,25,2013,51,40,29
10/26/13,10,26,2013,55,46,37
10/27/13,10,27,2013,54,42,29
10/28/13,10,28,2013,53,44,35
10/29/13,10,29,2013,57,50,42
10/30/13,10,30,2013,63,53,43
10/31/13,10,31,2013,64,55,46
11/1/13,11,1,2013,48,46,43
11/2/13,11,2,2013,48,43,38
11/3/13,11,3,2013,53,43,33
11/4/13,11,4,2013,58,50,42
11/5/13,11,5,2013,55,53,50
11/6/13,11,6,2013,57,46,35
11/7/13,11,7,2013,44,37,30
11/8/13,11,8,2013,48,38,28
11/9/13,11,9,2013,58,50,41
11/10/13,11,10,2013,49,42,35
11/11/13,11,11,2013,47,36,25
11/12/13,11,12,2013,33,28,22
11/13/13,11,13,2013,40,30,20
11/14/13,11,14,2013,49,41,32
11/15/13,11,15,2013,50,44,38
11/16/13,11,16,2013,61,52,42
11/17/13,11,17,2013,69,56,43
11/18/13,11,18,2013,43,37,30
11/19/13,11,19,2013,42,34,25
11/20/13,11,20,2013,45,37,28
11/21/13,11,21,2013,51,46,41
11/22/13,11,22,2013,43,35,27
11/23/13,11,23,2013,26,21,15
11/24/13,11,24,2013,27,19,11
11/25/13,11,25,2013,31,27,22
11/26/13,11,26,2013,34,26,17
11/27/13,11,27,2013,29,21,13
11/28/13,11,28,2013,34,27,19
11/29/13,11,29,2013,36,26,15
11/30/13,11,30,2013,50,40,29
12/1/13,12,1,2013,42,36,29
12/2/13,12,2,2013,44,37,29
12/3/13,12,3,2013,50,44,37
12/4/13,12,4,2013,56,48,39
12/5/13,12,5,2013,39,30,21
12/6/13,12,6,2013,21,17,13
12/7/13,12,7,2013,21,15,8
12/8/13,12,8,2013,26,21,15
12/9/13,12,9,2013,25,13,0
12/10/13,12,10,2013,25,10,-6
12/11/13,12,11,2013,21,11,1
12/12/13,12,12,2013,19,8,-3
12/13/13,12,13,2013,32,23,13
12/14/13,12,14,2013,31,27,22
12/15/13,12,15,2013,23,17,10
12/16/13,12,16,2013,21,14,7
12/17/13,12,17,2013,33,25,16
12/18/13,12,18,2013,35,25,15
12/19/13,12,19,2013,39,36,33
12/20/13,12,20,2013,36,35,33
12/21/13,12,21,2013,35,33,30
12/22/13,12,22,2013,34,29,24
12/23/13,12,23,2013,26,13,-1
12/24/13,12,24,2013,18,8,-2
12/25/13,12,25,2013,27,23,18
12/26/13,12,26,2013,34,24,14
12/27/13,12,27,2013,41,31,21
12/28/13,12,28,2013,50,42,33
12/29/13,12,29,2013,40,26,11
12/30/13,12,30,2013,13,7,1
12/31/13,12,31,2013,12,7,2
1/1/14,1,1,2014,22,16,10
1/2/14,1,2,2014,21,10,-1
1/3/14,1,3,2014,20,4,-12
1/4/14,1,4,2014,31,25,19
1/5/14,1,5,2014,29,13,-3
1/6/14,1,6,2014,-2,-9,-16
1/7/14,1,7,2014,3,-4,-12
1/8/14,1,8,2014,17,6,-6
1/9/14,1,9,2014,27,12,-4
1/10/14,1,10,2014,40,34,27
1/11/14,1,11,2014,40,36,31
1/12/14,1,12,2014,44,36,28
1/13/14,1,13,2014,45,36,27
1/14/14,1,14,2014,35,29,22
1/15/14,1,15,2014,22,19,15
1/16/14,1,16,2014,34,27,19
1/17/14,1,17,2014,20,16,12
1/18/14,1,18,2014,21,14,7
1/19/14,1,19,2014,37,24,10
1/20/14,1,20,2014,35,24,13
1/21/14,1,21,2014,13,7,0
1/22/14,1,22,2014,15,8,0
1/23/14,1,23,2014,10,3,-5
1/24/14,1,24,2014,28,11,-6
1/25/14,1,25,2014,33,20,7
1/26/14,1,26,2014,31,19,6
1/27/14,1,27,2014,6,0,-7
1/28/14,1,28,2014,3,-4,-11
1/29/14,1,29,2014,23,12,1
1/30/14,1,30,2014,33,27,20
1/31/14,1,31,2014,28,23,17
2/1/14,2,1,2014,31,26,20
2/2/14,2,2,2014,21,10,-1
2/3/14,2,3,2014,21,8,-6
2/4/14,2,4,2014,24,16,7
2/5/14,2,5,2014,25,17,9
2/6/14,2,6,2014,14,6,-2
2/7/14,2,7,2014,11,4,-4
2/8/14,2,8,2014,16,11,5
2/9/14,2,9,2014,19,12,4
2/10/14,2,10,2014,12,5,-3
2/11/14,2,11,2014,14,3,-8
2/12/14,2,12,2014,24,10,-5
2/13/14,2,13,2014,31,21,10
2/14/14,2,14,2014,22,17,12
2/15/14,2,15,2014,24,14,3
2/16/14,2,16,2014,29,23,17
2/17/14,2,17,2014,28,26,23
2/18/14,2,18,2014,46,31,16
2/19/14,2,19,2014,44,37,30
2/20/14,2,20,2014,49,42,34
2/21/14,2,21,2014,37,32,26
2/22/14,2,22,2014,35,28,21
2/23/14,2,23,2014,28,22,15
2/24/14,2,24,2014,25,19,12
2/25/14,2,25,2014,22,14,6
2/26/14,2,26,2014,18,10,1
2/27/14,2,27,2014,18,11,4
2/28/14,2,28,2014,30,17,3
3/1/14,3,1,2014,31,21,11
3/2/14,3,2,2014,14,8,1
3/3/14,3,3,2014,19,9,-2
3/4/14,3,4,2014,27,20,12
3/5/14,3,5,2014,23,21,19
3/6/14,3,6,2014,33,25,16
3/7/14,3,7,2014,47,30,13
3/8/14,3,8,2014,38,30,21
3/9/14,3,9,2014,42,31,19
3/10/14,3,10,2014,53,47,40
3/11/14,3,11,2014,50,42,34
3/12/14,3,12,2014,34,24,14
3/13/14,3,13,2014,39,26,12
3/14/14,3,14,2014,53,45,37
3/15/14,3,15,2014,40,34,27
3/16/14,3,16,2014,27,23,19
3/17/14,3,17,2014,40,30,20
3/18/14,3,18,2014,52,40,27
3/19/14,3,19,2014,46,40,34
3/20/14,3,20,2014,47,39,30
3/21/14,3,21,2014,58,44,30
3/22/14,3,22,2014,41,34,26
3/23/14,3,23,2014,32,26,19
3/24/14,3,24,2014,36,28,20
3/25/14,3,25,2014,31,26,20
3/26/14,3,26,2014,39,27,15
3/27/14,3,27,2014,55,45,34
3/28/14,3,28,2014,55,45,34
3/29/14,3,29,2014,41,35,28
3/30/14,3,30,2014,57,41,25
3/31/14,3,31,2014,68,55,41
4/1/14,4,1,2014,57,45,32
4/2/14,4,2,2014,45,40,34
4/3/14,4,3,2014,43,39,35
4/4/14,4,4,2014,48,41,34
4/5/14,4,5,2014,51,41,31
4/6/14,4,6,2014,57,44,31
4/7/14,4,7,2014,54,45,36
4/8/14,4,8,2014,60,50,40
4/9/14,4,9,2014,62,48,33
4/10/14,4,10,2014,66,54,41
4/11/14,4,11,2014,70,54,37
4/12/14,4,12,2014,80,62,44
4/13/14,4,13,2014,69,56,42
4/14/14,4,14,2014,63,47,30
4/15/14,4,15,2014,38,32,26
4/16/14,4,16,2014,52,39,26
4/17/14,4,17,2014,62,51,40
4/18/14,4,18,2014,51,45,38
4/19/14,4,19,2014,66,52,37
4/20/14,4,20,2014,79,60,41
4/21/14,4,21,2014,74,66,58
4/22/14,4,22,2014,61,49,36
4/23/14,4,23,2014,51,42,33
4/24/14,4,24,2014,64,52,39
4/25/14,4,25,2014,70,58,45
4/26/14,4,26,2014,57,49,40
4/27/14,4,27,2014,60,51,42
4/28/14,4,28,2014,55,50,45
4/29/14,4,29,2014,59,53,47
4/30/14,4,30,2014,53,48,43
5/1/14,5,1,2014,49,46,42
5/2/14,5,2,2014,53,50,46
5/3/14,5,3,2014,67,57,46
5/4/14,5,4,2014,58,51,44
5/5/14,5,5,2014,55,49,43
5/6/14,5,6,2014,63,52,41
5/7/14,5,7,2014,78,63,48
5/8/14,5,8,2014,89,70,51
5/9/14,5,9,2014,73,64,54
5/10/14,5,10,2014,77,62,47
5/11/14,5,11,2014,81,67,52
5/12/14,5,12,2014,84,74,64
5/13/14,5,13,2014,67,60,53
5/14/14,5,14,2014,56,50,44
5/15/14,5,15,2014,55,48,40
5/16/14,5,16,2014,46,42,37
5/17/14,5,17,2014,60,50,39
5/18/14,5,18,2014,69,58,47
5/19/14,5,19,2014,69,57,45
5/20/14,5,20,2014,85,74,62
5/21/14,5,21,2014,86,75,63
5/22/14,5,22,2014,70,62,53
5/23/14,5,23,2014,69,59,48
5/24/14,5,24,2014,74,61,47
5/25/14,5,25,2014,83,67,50
5/26/14,5,26,2014,87,74,61
5/27/14,5,27,2014,85,72,58
5/28/14,5,28,2014,71,64,56
5/29/14,5,29,2014,76,65,54
5/30/14,5,30,2014,79,66,53
5/31/14,5,31,2014,88,71,54
6/1/14,6,1,2014,90,77,63
6/2/14,6,2,2014,83,76,68
6/3/14,6,3,2014,81,74,66
6/4/14,6,4,2014,70,63,55
6/5/14,6,5,2014,76,64,52
6/6/14,6,6,2014,81,65,49
6/7/14,6,7,2014,84,71,57
6/8/14,6,8,2014,72,63,54
6/9/14,6,9,2014,78,67,55
6/10/14,6,10,2014,66,61,56
6/11/14,6,11,2014,67,62,57
6/12/14,6,12,2014,79,69,58
6/13/14,6,13,2014,75,65,55
6/14/14,6,14,2014,79,66,52
6/15/14,6,15,2014,84,72,60
6/16/14,6,16,2014,88,78,67
6/17/14,6,17,2014,91,84,77
6/18/14,6,18,2014,82,72,61
6/19/14,6,19,2014,79,69,59
6/20/14,6,20,2014,85,74,63
6/21/14,6,21,2014,84,72,60
6/22/14,6,22,2014,82,73,63
6/23/14,6,23,2014,81,74,66
6/24/14,6,24,2014,87,79,70
6/25/14,6,25,2014,80,70,59
6/26/14,6,26,2014,78,69,59
6/27/14,6,27,2014,88,74,59
6/28/14,6,28,2014,87,79,71
6/29/14,6,29,2014,85,77,69
6/30/14,6,30,2014,87,77,67
7/1/14,7,1,2014,80,74,67
7/2/14,7,2,2014,70,63,56
7/3/14,7,3,2014,76,66,56
7/4/14,7,4,2014,79,69,58
7/5/14,7,5,2014,77,69,60
7/6/14,7,6,2014,87,75,63
7/7/14,7,7,2014,88,80,71
7/8/14,7,8,2014,81,74,66
7/9/14,7,9,2014,80,71,62
7/10/14,7,10,2014,79,70,60
7/11/14,7,11,2014,81,71,60
7/12/14,7,12,2014,80,75,70
7/13/14,7,13,2014,85,77,68
7/14/14,7,14,2014,80,71,61
7/15/14,7,15,2014,70,63,55
7/16/14,7,16,2014,72,64,55
7/17/14,7,17,2014,78,66,54
7/18/14,7,18,2014,79,69,59
7/19/14,7,19,2014,80,69,57
7/20/14,7,20,2014,82,71,60
7/21/14,7,21,2014,86,75,63
7/22/14,7,22,2014,90,80,69
7/23/14,7,23,2014,75,67,59
7/24/14,7,24,2014,75,66,57
7/25/14,7,25,2014,75,65,55
7/26/14,7,26,2014,84,76,68
7/27/14,7,27,2014,87,76,65
7/28/14,7,28,2014,73,66,59
7/29/14,7,29,2014,81,70,58
7/30/14,7,30,2014,79,69,59
7/31/14,7,31,2014,84,72,59
8/1/14,8,1,2014,85,74,62
8/2/14,8,2,2014,86,73,59
8/3/14,8,3,2014,87,75,62
8/4/14,8,4,2014,87,77,67
8/5/14,8,5,2014,80,72,64
8/6/14,8,6,2014,80,71,62
8/7/14,8,7,2014,81,71,61
8/8/14,8,8,2014,82,74,66
8/9/14,8,9,2014,80,73,66
8/10/14,8,10,2014,81,75,69
8/11/14,8,11,2014,82,75,67
8/12/14,8,12,2014,70,66,61
8/13/14,8,13,2014,82,70,57
8/14/14,8,14,2014,72,65,57
8/15/14,8,15,2014,78,65,52
8/16/14,8,16,2014,82,72,62
8/17/14,8,17,2014,71,68,64
8/18/14,8,18,2014,83,74,65
8/19/14,8,19,2014,86,78,69
8/20/14,8,20,2014,86,76,66
8/21/14,8,21,2014,79,75,70
8/22/14,8,22,2014,86,79,72
8/23/14,8,23,2014,86,77,68
8/24/14,8,24,2014,88,79,70
8/25/14,8,25,2014,88,80,71
8/26/14,8,26,2014,85,78,71
8/27/14,8,27,2014,82,75,67
8/28/14,8,28,2014,77,72,67
8/29/14,8,29,2014,86,79,71
8/30/14,8,30,2014,83,77,70
8/31/14,8,31,2014,85,77,68
9/1/14,9,1,2014,83,77,70
9/2/14,9,2,2014,82,75,67
9/3/14,9,3,2014,83,72,61
9/4/14,9,4,2014,85,78,71
9/5/14,9,5,2014,88,76,64
9/6/14,9,6,2014,75,68,60
9/7/14,9,7,2014,80,67,54
9/8/14,9,8,2014,77,66,55
9/9/14,9,9,2014,79,71,63
9/10/14,9,10,2014,80,68,56
9/11/14,9,11,2014,56,53,50
9/12/14,9,12,2014,55,50,44
9/13/14,9,13,2014,59,50,41
9/14/14,9,14,2014,65,54,42
9/15/14,9,15,2014,62,57,51
9/16/14,9,16,2014,68,56,44
9/17/14,9,17,2014,70,59,48
9/18/14,9,18,2014,70,62,53
9/19/14,9,19,2014,78,66,53
9/20/14,9,20,2014,77,70,63
9/21/14,9,21,2014,69,60,51
9/22/14,9,22,2014,67,57,46
9/23/14,9,23,2014,74,63,51
9/24/14,9,24,2014,77,66,54
9/25/14,9,25,2014,74,65,56
9/26/14,9,26,2014,79,65,51
9/27/14,9,27,2014,79,67,54
9/28/14,9,28,2014,78,66,53
9/29/14,9,29,2014,83,68,53
9/30/14,9,30,2014,58,53,47
10/1/14,10,1,2014,70,60,49
10/2/14,10,2,2014,72,68,63
10/3/14,10,3,2014,65,54,43
10/4/14,10,4,2014,47,41,35
10/5/14,10,5,2014,55,46,37
10/6/14,10,6,2014,61,52,42
10/7/14,10,7,2014,66,57,48
10/8/14,10,8,2014,65,55,44
10/9/14,10,9,2014,62,53,43
10/10/14,10,10,2014,58,49,39
10/11/14,10,11,2014,59,48,36
10/12/14,10,12,2014,63,51,38
10/13/14,10,13,2014,67,62,56
10/14/14,10,14,2014,65,59,52
10/15/14,10,15,2014,55,53,50
10/16/14,10,16,2014,56,53,50
10/17/14,10,17,2014,62,55,48
10/18/14,10,18,2014,50,43,36
10/19/14,10,19,2014,54,44,33
10/20/14,10,20,2014,65,56,46
10/21/14,10,21,2014,53,49,45
10/22/14,10,22,2014,56,46,35
10/23/14,10,23,2014,59,48,36
10/24/14,10,24,2014,67,60,52
10/25/14,10,25,2014,72,61,49
10/26/14,10,26,2014,64,53,42
10/27/14,10,27,2014,77,64,51
10/28/14,10,28,2014,68,57,45
10/29/14,10,29,2014,49,43,36
10/30/14,10,30,2014,51,42,32
10/31/14,10,31,2014,47,40,33
11/1/14,11,1,2014,43,36,29
11/2/14,11,2,2014,51,38,25
11/3/14,11,3,2014,62,53,43
11/4/14,11,4,2014,60,52,44
11/5/14,11,5,2014,60,47,34
11/6/14,11,6,2014,51,45,38
11/7/14,11,7,2014,43,36,29
11/8/14,11,8,2014,47,42,36
11/9/14,11,9,2014,52,44,35
11/10/14,11,10,2014,62,52,41
11/11/14,11,11,2014,58,45,31
11/12/14,11,12,2014,31,28,24
11/13/14,11,13,2014,29,27,24
11/14/14,11,14,2014,27,24,21
11/15/14,11,15,2014,31,24,17
11/16/14,11,16,2014,31,25,18
11/17/14,11,17,2014,21,16,11
11/18/14,11,18,2014,19,14,9
11/19/14,11,19,2014,32,25,17
11/20/14,11,20,2014,27,21,14
11/21/14,11,21,2014,35,21,7
11/22/14,11,22,2014,52,43,33
11/23/14,11,23,2014,52,50,48
11/24/14,11,24,2014,49,37,24
11/25/14,11,25,2014,26,22,18
11/26/14,11,26,2014,29,23,17
11/27/14,11,27,2014,27,21,15
11/28/14,11,28,2014,34,26,18
11/29/14,11,29,2014,51,40,29
11/30/14,11,30,2014,50,37,24
12/1/14,12,1,2014,25,22,18
12/2/14,12,2,2014,34,26,18
12/3/14,12,3,2014,37,31,24
12/4/14,12,4,2014,35,29,23
12/5/14,12,5,2014,40,36,32
12/6/14,12,6,2014,40,33,26
12/7/14,12,7,2014,36,31,26
12/8/14,12,8,2014,37,35,32
12/9/14,12,9,2014,38,35,31
12/10/14,12,10,2014,33,31,28
12/11/14,12,11,2014,32,28,23
12/12/14,12,12,2014,37,30,23
12/13/14,12,13,2014,47,41,35
12/14/14,12,14,2014,50,48,45
12/15/14,12,15,2014,46,44,42
12/16/14,12,16,2014,45,37,29
12/17/14,12,17,2014,29,27,24
12/18/14,12,18,2014,28,24,19
12/19/14,12,19,2014,32,30,27
12/20/14,12,20,2014,33,31,28
12/21/14,12,21,2014,36,34,31
12/22/14,12,22,2014,41,35,28
12/23/14,12,23,2014,48,43,38
12/24/14,12,24,2014,40,38,36
12/25/14,12,25,2014,42,38,33
12/26/14,12,26,2014,50,43,36
12/27/14,12,27,2014,49,40,31
12/28/14,12,28,2014,35,29,22
12/29/14,12,29,2014,30,25,19
12/30/14,12,30,2014,20,15,9
12/31/14,12,31,2014,18,11,4
1/1/15,1,1,2015,32,23,14
1/2/15,1,2,2015,34,25,15
1/3/15,1,3,2015,34,32,29
1/4/15,1,4,2015,33,18,2
1/5/15,1,5,2015,6,2,-3
1/6/15,1,6,2015,10,3,-5
1/7/15,1,7,2015,6,0,-6
1/8/15,1,8,2015,18,5,-8
1/9/15,1,9,2015,11,6,0
1/10/15,1,10,2015,24,11,-2
1/11/15,1,11,2015,32,27,22
1/12/15,1,12,2015,28,22,15
1/13/15,1,13,2015,19,11,3
1/14/15,1,14,2015,19,10,1
1/15/15,1,15,2015,34,26,17
1/16/15,1,16,2015,34,29,23
1/17/15,1,17,2015,42,34,26
1/18/15,1,18,2015,40,34,27
1/19/15,1,19,2015,41,33,25
1/20/15,1,20,2015,36,33,29
1/21/15,1,21,2015,33,31,29
1/22/15,1,22,2015,31,30,28
1/23/15,1,23,2015,31,30,29
1/24/15,1,24,2015,43,36,29
1/25/15,1,25,2015,34,29,24
1/26/15,1,26,2015,26,21,15
1/27/15,1,27,2015,32,26,20
1/28/15,1,28,2015,34,27,19
1/29/15,1,29,2015,35,32,28
1/30/15,1,30,2015,30,24,18
1/31/15,1,31,2015,36,28,19
2/1/15,2,1,2015,31,25,19
